sample,runs,bases,platform,strategies,studies,x_cov,accession,n_traits,in_snptools,collection,PLANT_NAME,matched
SAMN19088478,1,71633239800,ILLUMINA,WGS,PRJNA728476,31.1,,,False,,,False
SAMN19088479,1,39521600700,ILLUMINA,WGS,PRJNA728476,17.2,,,False,,,False
SAMN19645953,2,26681106498,ILLUMINA,WGA,PRJNA736453,11.6,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN20604709,1,15479250221,OXFORD_NANOPORE,WGS,PRJNA751841,6.7,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604713,1,16529327782,OXFORD_NANOPORE,WGS,PRJNA751841,7.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604715,1,16878846150,OXFORD_NANOPORE,WGS,PRJNA751841,7.3,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604716,1,18040036960,OXFORD_NANOPORE,WGS,PRJNA751841,7.8,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604717,1,15477283009,OXFORD_NANOPORE,WGS,PRJNA751841,6.7,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604718,1,14337607664,OXFORD_NANOPORE,WGS,PRJNA751841,6.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604719,1,14595274845,OXFORD_NANOPORE,WGS,PRJNA751841,6.3,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604720,1,16518983345,OXFORD_NANOPORE,WGS,PRJNA751841,7.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604721,1,16580027031,OXFORD_NANOPORE,WGS,PRJNA751841,7.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604722,1,15281632468,OXFORD_NANOPORE,WGS,PRJNA751841,6.6,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604723,1,18463261530,OXFORD_NANOPORE,WGS,PRJNA751841,8.0,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604726,1,21218861351,OXFORD_NANOPORE,WGS,PRJNA751841,9.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604727,1,13947843637,OXFORD_NANOPORE,WGS,PRJNA751841,6.1,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604728,1,14444155502,OXFORD_NANOPORE,WGS,PRJNA751841,6.3,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604730,1,21118371867,OXFORD_NANOPORE,WGS,PRJNA751841,9.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604733,1,16310904096,OXFORD_NANOPORE,WGS,PRJNA751841,7.1,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604735,1,16801057724,OXFORD_NANOPORE,WGS,PRJNA751841,7.3,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604736,1,14693887921,OXFORD_NANOPORE,WGS,PRJNA751841,6.4,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604739,1,12033513422,OXFORD_NANOPORE,WGS,PRJNA751841,5.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604742,1,19690751263,PACBIO_SMRT,WGS,PRJNA751841,8.6,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604743,1,30331379097,PACBIO_SMRT,WGS,PRJNA751841,13.2,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604745,1,17243536830,PACBIO_SMRT,WGS,PRJNA751841,7.5,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604746,1,27500600817,PACBIO_SMRT,WGS,PRJNA751841,12.0,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604747,1,22822023230,PACBIO_SMRT,WGS,PRJNA751841,9.9,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604748,1,27911005423,PACBIO_SMRT,WGS,PRJNA751841,12.1,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604749,1,105333428601,OXFORD_NANOPORE,WGS,PRJNA751841,45.8,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604750,1,65310235114,OXFORD_NANOPORE,WGS,PRJNA751841,28.4,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20604751,1,76476144166,OXFORD_NANOPORE,WGS,PRJNA751841,33.3,PI 558532,46.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Mo17,True
SAMN20821241,33,269710335633,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,117.3,PI 587140,39.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,A632,True
SAMN20821242,26,260981514108,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,113.5,,,False,,,False
SAMN20821243,37,299334485654,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,130.1,,,False,,,False
SAMN20821244,42,502891510760,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,218.6,,,False,,,False
SAMN20821245,37,466591031540,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,202.9,,,False,,,False
SAMN20821246,39,506388656057,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,220.2,,,False,,,False
SAMN20821247,50,499344704766,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,217.1,PI 690332,37.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,Oh43,True
SAMN20821248,23,244248110196,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,106.2,PI 601005,35.0,True,Maize.Group.PVP,PH207,True
SAMN20821249,25,256753137493,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,111.6,PI 535916,7.0,False,Maize.Group.Ames.Panel.2010,S 37,True
SAMN20821250,29,253606129321,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,110.3,,,False,,,False
SAMN20821251,29,253472992240,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,110.2,,,False,,,False
SAMN20821252,24,262834359788,ILLUMINA;PACBIO_SMRT,WGS,PRJNA755430,114.3,,,False,,,False
SAMN21196927,3,27566836500,ILLUMINA,OTHER,PRJNA759188,12.0,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21196928,3,29912163000,ILLUMINA,OTHER,PRJNA759188,13.0,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21196929,3,24793609603,ILLUMINA,OTHER,PRJNA759188,10.8,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21196930,3,21241359103,ILLUMINA,OTHER,PRJNA759188,9.2,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21196931,3,20076269321,ILLUMINA,OTHER,PRJNA759188,8.7,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21196932,3,21679601852,ILLUMINA,OTHER,PRJNA759188,9.4,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21196933,5,80784168205,ILLUMINA,WGS,PRJNA759188,35.1,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21196934,1,20260681680,ILLUMINA,WGS,PRJNA759188,8.8,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN21877260,1,12499258800,ILLUMINA,OTHER,PRJNA739488,5.4,,,False,,,False
SAMN21877262,1,13053232500,ILLUMINA,OTHER,PRJNA739488,5.7,,,False,,,False
SAMN21877265,1,15480678300,ILLUMINA,OTHER,PRJNA739488,6.7,,,False,,,False
SAMN22047687,6,169484545342,ILLUMINA,WGS,PRJNA765111,73.7,,,False,,,False
SAMN22059218,5,287300475026,PACBIO_SMRT,WGS,PRJNA765111,124.9,,,False,,,False
SAMN22072533,1,138031503350,PACBIO_SMRT,WGS,PRJNA765111,60.0,,,False,,,False
SAMN22314592,1,15363755100,ILLUMINA,WGS,PRJNA771523,6.7,,,False,,,False
SAMN22314593,1,15633340500,ILLUMINA,WGS,PRJNA771523,6.8,,,False,,,False
SAMN22314594,1,16141009800,ILLUMINA,WGS,PRJNA771523,7.0,,,False,,,False
SAMN22314595,1,17272903800,ILLUMINA,WGS,PRJNA771523,7.5,,,False,,,False
SAMN22314596,1,16567747200,ILLUMINA,WGS,PRJNA771523,7.2,,,False,,,False
SAMN22328299,1,52692156600,ILLUMINA,WGS,PRJNA771656,22.9,,,False,,,False
SAMN22328300,1,54404385000,ILLUMINA,WGS,PRJNA771656,23.7,,,False,,,False
SAMN22328301,1,56064229500,ILLUMINA,WGS,PRJNA771656,24.4,,,False,,,False
SAMN22328302,1,55212386700,ILLUMINA,WGS,PRJNA771656,24.0,,,False,,,False
SAMN22328303,1,60284899500,ILLUMINA,WGS,PRJNA771656,26.2,,,False,,,False
SAMN22328304,1,55898033400,ILLUMINA,WGS,PRJNA771656,24.3,,,False,,,False
SAMN22328305,1,57515121600,ILLUMINA,WGS,PRJNA771656,25.0,,,False,,,False
SAMN22328306,1,62601275700,ILLUMINA,WGS,PRJNA771656,27.2,,,False,,,False
SAMN22328307,1,13383657300,ILLUMINA,WGS,PRJNA771656,5.8,,,False,,,False
SAMN22328308,1,50106936600,ILLUMINA,WGS,PRJNA771656,21.8,,,False,,,False
SAMN22328309,1,54148029000,ILLUMINA,WGS,PRJNA771656,23.5,,,False,,,False
SAMN22328310,1,48457574400,ILLUMINA,WGS,PRJNA771656,21.1,,,False,,,False
SAMN22328311,1,62340154800,ILLUMINA,WGS,PRJNA771656,27.1,,,False,,,False
SAMN22328312,1,60473211300,ILLUMINA,WGS,PRJNA771656,26.3,,,False,,,False
SAMN22328313,1,50889564900,ILLUMINA,WGS,PRJNA771656,22.1,,,False,,,False
SAMN22328314,1,55238580300,ILLUMINA,WGS,PRJNA771656,24.0,,,False,,,False
SAMN22328315,1,49534429800,ILLUMINA,WGS,PRJNA771656,21.5,,,False,,,False
SAMN22328316,1,49141545900,ILLUMINA,WGS,PRJNA771656,21.4,,,False,,,False
SAMN22328317,1,60117459300,ILLUMINA,WGS,PRJNA771656,26.1,,,False,,,False
SAMN22328318,1,51804020400,ILLUMINA,WGS,PRJNA771656,22.5,,,False,,,False
SAMN22328319,1,60125479800,ILLUMINA,WGS,PRJNA771656,26.1,,,False,,,False
SAMN22328320,1,50149448100,ILLUMINA,WGS,PRJNA771656,21.8,,,False,,,False
SAMN22328321,1,51890370600,ILLUMINA,WGS,PRJNA771656,22.6,,,False,,,False
SAMN22328322,1,41000598900,ILLUMINA,WGS,PRJNA771656,17.8,,,False,,,False
SAMN22328323,1,51251218800,ILLUMINA,WGS,PRJNA771656,22.3,,,False,,,False
SAMN22328324,1,55831801500,ILLUMINA,WGS,PRJNA771656,24.3,,,False,,,False
SAMN22328325,1,67368559200,ILLUMINA,WGS,PRJNA771656,29.3,,,False,,,False
SAMN22328326,1,62659163100,ILLUMINA,WGS,PRJNA771656,27.2,,,False,,,False
SAMN22328327,1,35568464700,ILLUMINA,WGS,PRJNA771656,15.5,,,False,,,False
SAMN22328328,1,49670479200,ILLUMINA,WGS,PRJNA771656,21.6,,,False,,,False
SAMN22328329,1,46196903100,ILLUMINA,WGS,PRJNA771656,20.1,,,False,,,False
SAMN22328330,1,47316952200,ILLUMINA,WGS,PRJNA771656,20.6,,,False,,,False
SAMN22328331,1,55676244900,ILLUMINA,WGS,PRJNA771656,24.2,,,False,,,False
SAMN22328332,1,49200707100,ILLUMINA,WGS,PRJNA771656,21.4,,,False,,,False
SAMN22328333,1,72244938300,ILLUMINA,WGS,PRJNA771656,31.4,,,False,,,False
SAMN22328334,1,48296716200,ILLUMINA,WGS,PRJNA771656,21.0,,,False,,,False
SAMN22328335,1,50461968600,ILLUMINA,WGS,PRJNA771656,21.9,,,False,,,False
SAMN22328336,1,50988925500,ILLUMINA,WGS,PRJNA771656,22.2,,,False,,,False
SAMN22328337,1,58160184300,ILLUMINA,WGS,PRJNA771656,25.3,,,False,,,False
SAMN22328338,1,58809937500,ILLUMINA,WGS,PRJNA771656,25.6,,,False,,,False
SAMN22328339,1,57156331200,ILLUMINA,WGS,PRJNA771656,24.9,,,False,,,False
SAMN22346332,2,146755003037,ILLUMINA,WGS,PRJNA771871,63.8,PI 270297,46.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B96,True
SAMN22346333,2,222623532832,ILLUMINA,WGS,PRJNA771871,96.8,PI 608774,14.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B75,True
SAMN22968165,1,54841265000,ILLUMINA,WGS,PRJNA778629,23.8,,,False,,,False
SAMN22968166,1,54994697608,ILLUMINA,WGS,PRJNA778629,23.9,,,False,,,False
SAMN23456507,1,43256012100,BGISEQ,WGS,PRJNA783885,18.8,,,False,,,False
SAMN23456508,1,42335259000,BGISEQ,WGS,PRJNA783885,18.4,,,False,,,False
SAMN23456509,1,46316949900,BGISEQ,WGS,PRJNA783885,20.1,,,False,,,False
SAMN23456510,1,37467386700,BGISEQ,WGS,PRJNA783885,16.3,,,False,,,False
SAMN23456511,1,43553332500,BGISEQ,WGS,PRJNA783885,18.9,,,False,,,False
SAMN23456512,1,42296064300,BGISEQ,WGS,PRJNA783885,18.4,,,False,,,False
SAMN23456513,1,38351002200,BGISEQ,WGS,PRJNA783885,16.7,,,False,,,False
SAMN23456514,1,36686428800,BGISEQ,WGS,PRJNA783885,16.0,,,False,,,False
SAMN23456515,1,39797601300,BGISEQ,WGS,PRJNA783885,17.3,,,False,,,False
SAMN23456516,1,39516398700,BGISEQ,WGS,PRJNA783885,17.2,,,False,,,False
SAMN23456517,1,43808111100,BGISEQ,WGS,PRJNA783885,19.0,,,False,,,False
SAMN23456518,1,43141384800,BGISEQ,WGS,PRJNA783885,18.8,,,False,,,False
SAMN23456519,1,43463984400,BGISEQ,WGS,PRJNA783885,18.9,,,False,,,False
SAMN23456520,1,43764817800,BGISEQ,WGS,PRJNA783885,19.0,,,False,,,False
SAMN23456521,1,44420489400,BGISEQ,WGS,PRJNA783885,19.3,,,False,,,False
SAMN23456522,1,46254322500,BGISEQ,WGS,PRJNA783885,20.1,,,False,,,False
SAMN23456523,1,41373286500,BGISEQ,WGS,PRJNA783885,18.0,,,False,,,False
SAMN23456524,1,47139580500,BGISEQ,WGS,PRJNA783885,20.5,,,False,,,False
SAMN23456525,1,39972818400,BGISEQ,WGS,PRJNA783885,17.4,,,False,,,False
SAMN23456526,1,50637237000,BGISEQ,WGS,PRJNA783885,22.0,,,False,,,False
SAMN23456527,1,45817714800,BGISEQ,WGS,PRJNA783885,19.9,,,False,,,False
SAMN23456528,1,36142128300,BGISEQ,WGS,PRJNA783885,15.7,,,False,,,False
SAMN23456529,1,41756564400,BGISEQ,WGS,PRJNA783885,18.2,,,False,,,False
SAMN23456530,1,44331047700,BGISEQ,WGS,PRJNA783885,19.3,,,False,,,False
SAMN23456531,1,38503936200,BGISEQ,WGS,PRJNA783885,16.7,,,False,,,False
SAMN23456532,1,38159949000,BGISEQ,WGS,PRJNA783885,16.6,,,False,,,False
SAMN23456533,1,39660322200,BGISEQ,WGS,PRJNA783885,17.2,,,False,,,False
SAMN23456534,1,34051978500,BGISEQ,WGS,PRJNA783885,14.8,,,False,,,False
SAMN23456535,1,36918844800,BGISEQ,WGS,PRJNA783885,16.1,,,False,,,False
SAMN23456536,1,36292470300,BGISEQ,WGS,PRJNA783885,15.8,,,False,,,False
SAMN23456537,1,37601964300,BGISEQ,WGS,PRJNA783885,16.3,,,False,,,False
SAMN23456538,1,37268397300,BGISEQ,WGS,PRJNA783885,16.2,,,False,,,False
SAMN23456539,1,50549478000,BGISEQ,WGS,PRJNA783885,22.0,,,False,,,False
SAMN23456540,1,35513339400,BGISEQ,WGS,PRJNA783885,15.4,,,False,,,False
SAMN23456541,1,41466466200,BGISEQ,WGS,PRJNA783885,18.0,,,False,,,False
SAMN23456542,1,44800314000,BGISEQ,WGS,PRJNA783885,19.5,,,False,,,False
SAMN23456543,1,41097649200,BGISEQ,WGS,PRJNA783885,17.9,,,False,,,False
SAMN23456544,1,37397466900,BGISEQ,WGS,PRJNA783885,16.3,,,False,,,False
SAMN23456545,1,40858774800,BGISEQ,WGS,PRJNA783885,17.8,,,False,,,False
SAMN23456546,1,44072085000,BGISEQ,WGS,PRJNA783885,19.2,,,False,,,False
SAMN23456547,1,41998791600,BGISEQ,WGS,PRJNA783885,18.3,,,False,,,False
SAMN23456548,1,43521012900,BGISEQ,WGS,PRJNA783885,18.9,,,False,,,False
SAMN23456549,1,41704260900,BGISEQ,WGS,PRJNA783885,18.1,,,False,,,False
SAMN23456550,1,40113853500,BGISEQ,WGS,PRJNA783885,17.4,,,False,,,False
SAMN23456551,1,56799180000,BGISEQ,WGS,PRJNA783885,24.7,,,False,,,False
SAMN23456552,1,54713162400,BGISEQ,WGS,PRJNA783885,23.8,,,False,,,False
SAMN23456553,1,51507751500,BGISEQ,WGS,PRJNA783885,22.4,,,False,,,False
SAMN23456554,1,53600768400,BGISEQ,WGS,PRJNA783885,23.3,,,False,,,False
SAMN23456555,1,56462787600,BGISEQ,WGS,PRJNA783885,24.5,,,False,,,False
SAMN23456556,1,59508108600,BGISEQ,WGS,PRJNA783885,25.9,,,False,,,False
SAMN23456557,1,35382394500,BGISEQ,WGS,PRJNA783885,15.4,,,False,,,False
SAMN23456558,1,32821173900,BGISEQ,WGS,PRJNA783885,14.3,,,False,,,False
SAMN23456559,1,48049112100,BGISEQ,WGS,PRJNA783885,20.9,,,False,,,False
SAMN23456560,1,46362725700,BGISEQ,WGS,PRJNA783885,20.2,,,False,,,False
SAMN23456561,1,57718446000,BGISEQ,WGS,PRJNA783885,25.1,,,False,,,False
SAMN23456562,1,58800213900,BGISEQ,WGS,PRJNA783885,25.6,,,False,,,False
SAMN23456563,1,38309880000,BGISEQ,WGS,PRJNA783885,16.7,,,False,,,False
SAMN23456564,1,56824240800,BGISEQ,WGS,PRJNA783885,24.7,,,False,,,False
SAMN23456565,1,50116880700,BGISEQ,WGS,PRJNA783885,21.8,,,False,,,False
SAMN23456566,1,53189846700,BGISEQ,WGS,PRJNA783885,23.1,,,False,,,False
SAMN23456567,1,54281125200,BGISEQ,WGS,PRJNA783885,23.6,,,False,,,False
SAMN23456568,1,54069414300,BGISEQ,WGS,PRJNA783885,23.5,,,False,,,False
SAMN23456569,1,60618645000,BGISEQ,WGS,PRJNA783885,26.4,,,False,,,False
SAMN23456570,1,60504407700,BGISEQ,WGS,PRJNA783885,26.3,,,False,,,False
SAMN23456571,1,44193413100,BGISEQ,WGS,PRJNA783885,19.2,,,False,,,False
SAMN23456572,1,54295434000,BGISEQ,WGS,PRJNA783885,23.6,,,False,,,False
SAMN23456573,1,42905993100,BGISEQ,WGS,PRJNA783885,18.7,,,False,,,False
SAMN23456574,1,40797859800,BGISEQ,WGS,PRJNA783885,17.7,,,False,,,False
SAMN23456575,1,48875824500,BGISEQ,WGS,PRJNA783885,21.3,,,False,,,False
SAMN23456576,1,44685519000,BGISEQ,WGS,PRJNA783885,19.4,,,False,,,False
SAMN23456577,1,45256452300,BGISEQ,WGS,PRJNA783885,19.7,,,False,,,False
SAMN23456578,1,48086160000,BGISEQ,WGS,PRJNA783885,20.9,,,False,,,False
SAMN23456579,1,42869974500,BGISEQ,WGS,PRJNA783885,18.6,,,False,,,False
SAMN23456580,1,36662646300,BGISEQ,WGS,PRJNA783885,15.9,,,False,,,False
SAMN23456581,1,41566668600,BGISEQ,WGS,PRJNA783885,18.1,,,False,,,False
SAMN23456582,1,37936221600,BGISEQ,WGS,PRJNA783885,16.5,,,False,,,False
SAMN23456583,1,37802434500,BGISEQ,WGS,PRJNA783885,16.4,,,False,,,False
SAMN23456584,1,44374610100,BGISEQ,WGS,PRJNA783885,19.3,,,False,,,False
SAMN23456585,1,39968513700,BGISEQ,WGS,PRJNA783885,17.4,,,False,,,False
SAMN23456586,1,39465703800,BGISEQ,WGS,PRJNA783885,17.2,,,False,,,False
SAMN23456587,1,44122292400,BGISEQ,WGS,PRJNA783885,19.2,,,False,,,False
SAMN23456588,1,39524655000,BGISEQ,WGS,PRJNA783885,17.2,,,False,,,False
SAMN23456589,1,46204561500,BGISEQ,WGS,PRJNA783885,20.1,,,False,,,False
SAMN23456590,1,42397656600,BGISEQ,WGS,PRJNA783885,18.4,,,False,,,False
SAMN23456591,1,42941887500,BGISEQ,WGS,PRJNA783885,18.7,,,False,,,False
SAMN23456592,1,43795859700,BGISEQ,WGS,PRJNA783885,19.0,,,False,,,False
SAMN23456593,1,45219051300,BGISEQ,WGS,PRJNA783885,19.7,,,False,,,False
SAMN23456594,1,46941219300,BGISEQ,WGS,PRJNA783885,20.4,,,False,,,False
SAMN23456595,1,50265613500,BGISEQ,WGS,PRJNA783885,21.9,,,False,,,False
SAMN23456596,1,47601072900,BGISEQ,WGS,PRJNA783885,20.7,,,False,,,False
SAMN23456597,1,40582739100,BGISEQ,WGS,PRJNA783885,17.6,,,False,,,False
SAMN23456598,1,36888577500,BGISEQ,WGS,PRJNA783885,16.0,,,False,,,False
SAMN23456599,1,48814785600,BGISEQ,WGS,PRJNA783885,21.2,,,False,,,False
SAMN23456600,1,40563259500,BGISEQ,WGS,PRJNA783885,17.6,,,False,,,False
SAMN23456601,1,67091179800,BGISEQ,WGS,PRJNA783885,29.2,,,False,,,False
SAMN23456602,1,20820286800,BGISEQ,WGS,PRJNA783885,9.1,,,False,,,False
SAMN23456603,1,66695373300,BGISEQ,WGS,PRJNA783885,29.0,,,False,,,False
SAMN23456604,1,33250190700,BGISEQ,WGS,PRJNA783885,14.5,,,False,,,False
SAMN23456605,1,33312009600,BGISEQ,WGS,PRJNA783885,14.5,,,False,,,False
SAMN23456606,1,36425089500,BGISEQ,WGS,PRJNA783885,15.8,,,False,,,False
SAMN23456607,1,56029394100,BGISEQ,WGS,PRJNA783885,24.4,,,False,,,False
SAMN23456608,1,39561921900,BGISEQ,WGS,PRJNA783885,17.2,,,False,,,False
SAMN23456609,1,59375313600,BGISEQ,WGS,PRJNA783885,25.8,,,False,,,False
SAMN23456610,1,42006113400,BGISEQ,WGS,PRJNA783885,18.3,,,False,,,False
SAMN23456611,1,39348972000,BGISEQ,WGS,PRJNA783885,17.1,,,False,,,False
SAMN23456612,1,44398457100,BGISEQ,WGS,PRJNA783885,19.3,,,False,,,False
SAMN23456613,1,36852786600,BGISEQ,WGS,PRJNA783885,16.0,,,False,,,False
SAMN23456614,1,74173896000,BGISEQ,WGS,PRJNA783885,32.2,,,False,,,False
SAMN23456615,1,38525690700,BGISEQ,WGS,PRJNA783885,16.8,,,False,,,False
SAMN23456616,1,39383754000,BGISEQ,WGS,PRJNA783885,17.1,,,False,,,False
SAMN23456617,1,63763265100,BGISEQ,WGS,PRJNA783885,27.7,,,False,,,False
SAMN23456618,1,35107996800,BGISEQ,WGS,PRJNA783885,15.3,,,False,,,False
SAMN23456619,1,37232378100,BGISEQ,WGS,PRJNA783885,16.2,,,False,,,False
SAMN23456620,1,33910542000,BGISEQ,WGS,PRJNA783885,14.7,,,False,,,False
SAMN23456621,1,36838783800,BGISEQ,WGS,PRJNA783885,16.0,,,False,,,False
SAMN23456622,1,35896477500,BGISEQ,WGS,PRJNA783885,15.6,,,False,,,False
SAMN23456623,1,81627609300,BGISEQ,WGS,PRJNA783885,35.5,,,False,,,False
SAMN23456624,1,39948284400,BGISEQ,WGS,PRJNA783885,17.4,,,False,,,False
SAMN23456625,1,84233217900,BGISEQ,WGS,PRJNA783885,36.6,,,False,,,False
SAMN23456626,1,37780302300,BGISEQ,WGS,PRJNA783885,16.4,,,False,,,False
SAMN23456627,1,38082915000,BGISEQ,WGS,PRJNA783885,16.6,,,False,,,False
SAMN23456628,1,48392050800,BGISEQ,WGS,PRJNA783885,21.0,,,False,,,False
SAMN23456629,1,41443783200,BGISEQ,WGS,PRJNA783885,18.0,,,False,,,False
SAMN23456630,1,48680181900,BGISEQ,WGS,PRJNA783885,21.2,,,False,,,False
SAMN23456631,1,59091439200,BGISEQ,WGS,PRJNA783885,25.7,,,False,,,False
SAMN23456632,1,67353524400,BGISEQ,WGS,PRJNA783885,29.3,,,False,,,False
SAMN23456633,1,60325440000,BGISEQ,WGS,PRJNA783885,26.2,,,False,,,False
SAMN23456634,1,63420526800,BGISEQ,WGS,PRJNA783885,27.6,,,False,,,False
SAMN23456635,1,44017544100,BGISEQ,WGS,PRJNA783885,19.1,,,False,,,False
SAMN23456636,1,43472672400,BGISEQ,WGS,PRJNA783885,18.9,,,False,,,False
SAMN23456637,1,41727271200,BGISEQ,WGS,PRJNA783885,18.1,,,False,,,False
SAMN23456638,1,44452205100,BGISEQ,WGS,PRJNA783885,19.3,,,False,,,False
SAMN23456639,1,45003483000,BGISEQ,WGS,PRJNA783885,19.6,,,False,,,False
SAMN23456640,1,47530080600,BGISEQ,WGS,PRJNA783885,20.7,,,False,,,False
SAMN23456641,1,43308529200,BGISEQ,WGS,PRJNA783885,18.8,,,False,,,False
SAMN23456642,1,45524312400,BGISEQ,WGS,PRJNA783885,19.8,,,False,,,False
SAMN23456643,1,42583351200,BGISEQ,WGS,PRJNA783885,18.5,,,False,,,False
SAMN23456644,1,46136578200,BGISEQ,WGS,PRJNA783885,20.1,,,False,,,False
SAMN23456645,1,46303859700,BGISEQ,WGS,PRJNA783885,20.1,,,False,,,False
SAMN23456646,1,47777711700,BGISEQ,WGS,PRJNA783885,20.8,,,False,,,False
SAMN23456647,1,44133108000,BGISEQ,WGS,PRJNA783885,19.2,,,False,,,False
SAMN23456648,1,43424840700,BGISEQ,WGS,PRJNA783885,18.9,,,False,,,False
SAMN23456649,1,38999232300,BGISEQ,WGS,PRJNA783885,17.0,,,False,,,False
SAMN23456650,1,47414397300,BGISEQ,WGS,PRJNA783885,20.6,,,False,,,False
SAMN23456651,1,36075789000,BGISEQ,WGS,PRJNA783885,15.7,,,False,,,False
SAMN23456652,1,39432906000,BGISEQ,WGS,PRJNA783885,17.1,,,False,,,False
SAMN23456653,1,39477285300,BGISEQ,WGS,PRJNA783885,17.2,,,False,,,False
SAMN23456654,1,37524816600,BGISEQ,WGS,PRJNA783885,16.3,,,False,,,False
SAMN23456655,1,35586389100,BGISEQ,WGS,PRJNA783885,15.5,,,False,,,False
SAMN23456656,1,40949847600,BGISEQ,WGS,PRJNA783885,17.8,,,False,,,False
SAMN23456657,1,20258342400,BGISEQ,WGS,PRJNA783885,8.8,,,False,,,False
SAMN23456658,1,41318255700,BGISEQ,WGS,PRJNA783885,18.0,,,False,,,False
